year   day  hour  min   field
2018   3  3 32    0.19
2018   3  3 33   -0.46
2018   3  3 34   -0.77
2018   3  3 35   -0.71
2018   3  3 36   -0.60
2018   3  3 37   -0.47
2018   3  3 38   -0.30
2018   3  3 39   -0.38
2018   3  3 40   -0.37
2018   3  3 41   -0.28
2018   3  3 42   -0.32
2018   3  3 43   -0.46
2018   3  3 44   -0.66
2018   3  3 45   -0.42
2018   3  3 46   -0.60
2018   3  3 47   -0.77
2018   3  3 48   -0.80
2018   3  3 49   -0.64
2018   3  3 50   -0.84
2018   3  3 51   -0.72
2018   3  3 52   -0.77
2018   3  3 53   -0.75
2018   3  3 54   -0.68
2018   3  3 55   -0.70
2018   3  3 56   -0.51
2018   3  3 57   -0.42
2018   3  3 58   -0.43
2018   3  3 59   -0.54
2018   3  4  0   -0.22
2018   3  4  1    0.23
2018   3  4  2    0.28
2018   3  4  3    0.36
2018   3  4  4    0.25
2018   3  4  5    0.74
2018   3  4  6   -0.13
2018   3  4  7    0.27
2018   3  4  8    0.44
2018   3  4  9    0.16
2018   3  4 10   -0.01
2018   3  4 11   -0.19
2018   3  4 12   -0.19
2018   3  4 13    0.03
2018   3  4 14    0.01
2018   3  4 15    0.02
2018   3  4 16    0.15
2018   3  4 17    0.08
2018   3  4 18    0.22
2018   3  4 19    0.32
2018   3  4 20   -0.31
2018   3  4 21   -0.60
2018   3  4 22   -0.40
2018   3  4 23   -0.36
2018   3  4 24   -0.35
2018   3  4 25   -0.38
2018   3  4 26   -0.37
2018   3  4 27   -0.33
2018   3  4 28   -0.55
2018   3  4 29   -0.61
2018   3  4 30   -0.49
2018   3  4 31   -0.35
2018   3  4 32   -0.25
2018   3  4 33   -0.54
2018   3  4 34   -0.53
2018   3  4 35   -0.57
2018   3  4 36   -0.24
2018   3  4 37   -0.05
2018   3  4 38   -0.02
2018   3  4 39   -0.07
2018   3  4 40    0.17
2018   3  4 41    0.14
2018   3  4 42    0.42
2018   3  4 43    0.64
2018   3  4 44    1.01
2018   3  4 45    0.52
2018   3  4 46    0.52
2018   3  4 47    0.34
2018   3  4 48    0.38
2018   3  4 49    0.37
2018   3  4 50    0.26
2018   3  4 51    0.31
2018   3  4 52    0.44
2018   3  4 53    0.42
2018   3  4 54    0.39
2018   3  4 55    0.36
2018   3  4 56    0.32
2018   3  4 57    0.32
2018   3  4 58    0.29
2018   3  4 59    0.18
2018   3  5  0    0.11
2018   3  5  1    0.05
2018   3  5  2    0.03
2018   3  5  3    0.06
2018   3  5  4   -0.01
2018   3  5  5    0.15
2018   3  5  6    0.03
2018   3  5  7   -0.04
2018   3  5  8   -0.05
2018   3  5  9   -0.05
2018   3  5 10    0.00
2018   3  5 11    0.11
2018   3  5 12    0.15
2018   3  5 13    0.13
2018   3  5 14    0.22
2018   3  5 15    0.30
2018   3  5 16    0.23
2018   3  5 17    0.11
2018   3  5 18   -0.14
2018   3  5 19    0.05
2018   3  5 20    0.19
2018   3  5 21    0.11
2018   3  5 22    0.20
2018   3  5 23    0.14
2018   3  5 24    0.05
2018   3  5 25    0.05
2018   3  5 26    0.06
2018   3  5 27    0.09
2018   3  5 28    0.05
2018   3  5 29    0.02
2018   3  5 30   -0.04
2018   3  5 31    0.06
2018   3  5 32    0.26
2018   3  5 33    0.26
2018   3  5 34    0.27
2018   3  5 35    0.30
2018   3  5 36    0.40
2018   3  5 37    0.33
2018   3  5 38    0.21
2018   3  5 39    0.24
2018   3  5 40    0.28
2018   3  5 41    0.30
2018   3  5 42    0.92
2018   3  5 43    0.95
2018   3  5 44    1.03
2018   3  5 45    1.27
2018   3  5 46    1.51
2018   3  5 47    1.49
2018   3  5 48    1.35
2018   3  5 49    1.48
2018   3  5 50    1.50
2018   3  5 51    1.59
2018   3  5 52    1.53
2018   3  5 53    1.51
2018   3  5 54    1.75
2018   3  5 55    1.68
2018   3  5 56    1.57
2018   3  5 57    1.20
2018   3  5 58    1.03
2018   3  5 59    0.90
2018   3  6  0    0.74
2018   3  6  1    0.49
2018   3  6  2    0.61
2018   3  6  3    0.52
2018   3  6  4    0.40
2018   3  6  5    0.06
2018   3  6  6   -0.26
2018   3  6  7   -0.23
2018   3  6  8    0.35
2018   3  6  9    0.20
2018   3  6 10   -0.10
2018   3  6 11    0.06
2018   3  6 12    0.07
2018   3  6 13    0.42
2018   3  6 14    0.40
2018   3  6 15    0.37
2018   3  6 16    0.24
2018   3  6 17   -0.34
2018   3  6 18    0.49
2018   3  6 19    0.73
2018   3  6 20    0.78
2018   3  6 21    0.60
2018   3  6 22    0.49
2018   3  6 23    0.32
2018   3  6 24    0.48
2018   3  6 25    0.98
2018   3  6 26    1.40
2018   3  6 27   -1.30
2018   3  6 28   -1.49
2018   3  6 29   -0.98
2018   3  6 30   -0.83
2018   3  6 31   -1.07
2018   3  6 32    0.74
2018   3  6 33    0.62
2018   3  6 34    1.79
2018   3  6 35    1.25
2018   3  6 36    0.92
2018   3  6 37    0.70
2018   3  6 38   -0.14
2018   3  6 39   -0.13
2018   3  6 40   -0.76
2018   3  6 41   -0.44
2018   3  6 42   -1.12
2018   3  6 43   -1.05
2018   3  6 44   -1.24
2018   3  6 45   -1.08
2018   3  6 46   -1.21
2018   3  6 47   -1.65
2018   3  6 48   -1.44
2018   3  6 49   -1.69
2018   3  6 50   -1.46
2018   3  6 51   -1.19
2018   3  6 52   -0.85
2018   3  6 53   -0.55
2018   3  6 54    0.05
2018   3  6 55    0.16
2018   3  6 56   -0.21
2018   3  6 57   -0.20
2018   3  6 58   -1.00
2018   3  6 59   -1.86
2018   3  7  0   -2.42
2018   3  7  1   -2.07
2018   3  7  2   -2.12
2018   3  7  3   -2.10
2018   3  7  4   -2.37
2018   3  7  5   -2.63
2018   3  7  6   -2.84
2018   3  7  7   -2.91
2018   3  7  8   -2.77
2018   3  7  9   -2.62
2018   3  7 10   -2.93
2018   3  7 11   -2.94
2018   3  7 12   -2.93
2018   3  7 13   -3.20
2018   3  7 14   -3.27
2018   3  7 15   -3.20
2018   3  7 16   -3.26
2018   3  7 17   -3.44
2018   3  7 18   -3.42
2018   3  7 19   -3.44
2018   3  7 20   -3.48
2018   3  7 21   -3.73
2018   3  7 22   -3.79
2018   3  7 23   -3.90
2018   3  7 24   -3.93
2018   3  7 25   -3.90
2018   3  7 26   -3.83
2018   3  7 27   -3.77
2018   3  7 28   -3.62
2018   3  7 29   -3.59
2018   3  7 30   -2.50
2018   3  7 31   -2.50
2018   3  7 32   -3.00
2018   3  7 33   -3.86
2018   3  7 34   -2.85
2018   3  7 35   -2.55
2018   3  7 36   -2.67
2018   3  7 37   -3.06
2018   3  7 38   -2.99
2018   3  7 39   -2.68
2018   3  7 40   -2.63
2018   3  7 41   -2.59
2018   3  7 42   -3.11
2018   3  7 43   -2.40
2018   3  7 44   -2.29
2018   3  7 45   -1.29
2018   3  7 46   -1.91
2018   3  7 47   -1.12
2018   3  7 48    0.47
2018   3  7 49    0.35
2018   3  7 50    0.78
2018   3  7 51    2.32
2018   3  7 52    1.98
2018   3  7 53    2.24
2018   3  7 54    2.34
2018   3  7 55    2.41
2018   3  7 56    2.27
2018   3  7 57    2.36
2018   3  7 58    2.18
2018   3  7 59    2.28
2018   3  8  0    2.15
2018   3  8  1    2.01
2018   3  8  2    2.00
2018   3  8  3    1.99
2018   3  8  4    1.62
2018   3  8  5    1.64
2018   3  8  6    2.29
2018   3  8  7    2.19
2018   3  8  8    1.98
2018   3  8  9    1.56
2018   3  8 10    0.19
2018   3  8 11    0.60
2018   3  8 12    0.39
2018   3  8 13    0.43
2018   3  8 14    0.57
2018   3  8 15    0.64
2018   3  8 16    0.65
2018   3  8 17    0.74
2018   3  8 18    0.50
2018   3  8 19   -0.01
2018   3  8 20   -0.58
2018   3  8 21   -0.31
2018   3  8 22   -0.81
2018   3  8 23   -0.63
2018   3  8 24    0.02
2018   3  8 25    0.30
2018   3  8 26    1.31
2018   3  8 27    0.97
2018   3  8 28    0.84
2018   3  8 29    1.12
2018   3  8 30    0.97
2018   3  8 31    0.92
2018   3  8 32    1.08
2018   3  8 33    1.23
2018   3  8 34    1.23
2018   3  8 35    1.57
2018   3  8 36    1.93
2018   3  8 37    1.93
2018   3  8 38    1.63
2018   3  8 39    1.69
2018   3  8 40    1.90
2018   3  8 41    2.04
2018   3  8 42    2.17
2018   3  8 43    2.00
2018   3  8 44    2.03
2018   3  8 45    2.01
2018   3  8 46    2.13
2018   3  8 47    2.21
2018   3  8 48    2.29
2018   3  8 49    2.17
2018   3  8 50    2.08
2018   3  8 51    2.20
2018   3  8 52    1.93
2018   3  8 53    2.13
2018   3  8 54    2.48
2018   3  8 55    2.69
2018   3  8 56    2.76
2018   3  8 57    2.88
2018   3  8 58    2.94
2018   3  8 59    3.05
2018   3  9  0    3.26
2018   3  9  1    2.95
2018   3  9  2    3.32
2018   3  9  3    3.31
2018   3  9  4    2.86
2018   3  9  5    2.42
2018   3  9  6    2.47
2018   3  9  7    2.29
2018   3  9  8    2.53
2018   3  9  9    2.48
2018   3  9 10    2.60
2018   3  9 11    2.73
2018   3  9 12    2.32
2018   3  9 13    1.51
2018   3  9 14    1.39
2018   3  9 15    0.95
2018   3  9 16    0.79
2018   3  9 17    0.77
2018   3  9 18    0.70
2018   3  9 19    1.06
2018   3  9 20    1.06
2018   3  9 21    1.01
2018   3  9 22    1.07
2018   3  9 23    1.06
2018   3  9 24    1.01
2018   3  9 25    1.00
2018   3  9 26    0.78
2018   3  9 27    0.54
2018   3  9 28    0.47
2018   3  9 29    0.49
2018   3  9 30    0.61
2018   3  9 31    0.66
2018   3  9 32    0.64
2018   3  9 33    0.46
2018   3  9 34    0.58
2018   3  9 35    1.37
2018   3  9 36    0.53
2018   3  9 37    0.18
2018   3  9 38    0.19
2018   3  9 39    0.25
2018   3  9 40    0.20
2018   3  9 41    0.14
2018   3  9 42    0.10
2018   3  9 43   -0.01
2018   3  9 44   -0.53
2018   3  9 45   -0.11
2018   3  9 46    0.35
2018   3  9 47    1.50
2018   3  9 48    1.32
2018   3  9 49    1.20
2018   3  9 50    1.82
2018   3  9 51    1.47
2018   3  9 52    1.64
2018   3  9 53    1.87
2018   3  9 54    2.07
2018   3  9 55    2.34
2018   3  9 56    2.54
2018   3  9 57    2.74
2018   3  9 58    2.78
2018   3  9 59    2.33
2018   3 10  0    2.36
2018   3 10  1    2.46
2018   3 10  2    2.48
2018   3 10  3    2.45
2018   3 10  4    2.49
2018   3 10  5    2.46
2018   3 10  6    2.48
2018   3 10  7    2.55
2018   3 10  8    2.55
2018   3 10  9    2.41
2018   3 10 10    2.40
2018   3 10 11    2.40
2018   3 10 12    2.06
2018   3 10 13    2.02
2018   3 10 14    1.98
2018   3 10 15    2.11
2018   3 10 16    2.30
2018   3 10 17    1.91
2018   3 10 18    1.94
2018   3 10 19    2.22
2018   3 10 20    2.14
2018   3 10 21    1.94
2018   3 10 22    1.81
2018   3 10 23    2.08
2018   3 10 24    2.26
2018   3 10 25    2.35
2018   3 10 26    2.15
2018   3 10 27    1.97
2018   3 10 28    1.84
2018   3 10 29    1.91
2018   3 10 30    2.09
2018   3 10 31    2.25
2018   3 10 32    2.35
2018   3 10 33    2.48
2018   3 10 34    2.50
2018   3 10 35    2.57
2018   3 10 36    2.69
2018   3 10 37    2.79
2018   3 10 38    3.06
2018   3 10 39    3.04
2018   3 10 40    2.91
2018   3 10 41    2.86
2018   3 10 42    2.39
2018   3 10 43    2.33
2018   3 10 44    2.53
2018   3 10 45    2.63
2018   3 10 46    2.60
2018   3 10 47    2.62
2018   3 10 48    2.66
2018   3 10 49    2.58
2018   3 10 50    2.57
2018   3 10 51    2.62
2018   3 10 52    2.50
2018   3 10 53    2.51
2018   3 10 54    2.44
2018   3 10 55    2.31
2018   3 10 56    2.05
2018   3 10 57    1.54
2018   3 10 58    1.73
2018   3 10 59    1.80
2018   3 11  0    1.84
2018   3 11  1    1.83
2018   3 11  2    1.76
2018   3 11  3    1.64
2018   3 11  4    1.65
2018   3 11  5    2.38
2018   3 11  6    2.76
2018   3 11  7    2.87
2018   3 11  8    2.72
2018   3 11  9    1.89
2018   3 11 10    1.74
2018   3 11 11    1.60
2018   3 11 12    1.68
2018   3 11 13    1.60
2018   3 11 14    1.62
2018   3 11 15    1.70
2018   3 11 16    1.75
2018   3 11 17    1.75
2018   3 11 18    1.81
2018   3 11 19    1.99
2018   3 11 20    1.96
2018   3 11 21    1.97
2018   3 11 22    1.94
2018   3 11 23    1.92
2018   3 11 24    1.88
2018   3 11 25    2.35
2018   3 11 26    2.51
2018   3 11 27    2.40
2018   3 11 28    2.29
2018   3 11 29    2.26
2018   3 11 30    2.18
2018   3 11 31    2.36
2018   3 11 32    2.41
2018   3 11 33    2.42
2018   3 11 34    2.44
2018   3 11 35    2.35
2018   3 11 36    2.06
2018   3 11 37    2.09
2018   3 11 38    1.98
2018   3 11 39    2.09
2018   3 11 40    1.78
2018   3 11 41    1.80
2018   3 11 42    1.80
2018   3 11 43    1.85
2018   3 11 44    1.81
2018   3 11 45    1.82
2018   3 11 46    1.69
2018   3 11 47    1.55
2018   3 11 48    1.40
2018   3 11 49    1.03
2018   3 11 50    1.28
2018   3 11 51    1.19
2018   3 11 52    1.06
2018   3 11 53    0.98
2018   3 11 54    0.77
2018   3 11 55    0.49
2018   3 11 56    0.46
2018   3 11 57    0.17
2018   3 11 58   -0.32
2018   3 11 59   -0.35
2018   3 12  0   -0.39
2018   3 12  1   -0.40
2018   3 12  2   -0.39
2018   3 12  3   -0.43
2018   3 12  4   -0.32
2018   3 12  5   -0.55
2018   3 12  6   -0.78
2018   3 12  7   -0.50
2018   3 12  8    0.03
2018   3 12  9    0.29
2018   3 12 10    0.24
2018   3 12 11    0.47
2018   3 12 12   -0.54
2018   3 12 13   -0.78
2018   3 12 14   -0.81
2018   3 12 15   -0.89
2018   3 12 16   -1.81
2018   3 12 17   -1.22
2018   3 12 18    0.49
2018   3 12 19    0.10
2018   3 12 20   -0.94
2018   3 12 21    0.29
2018   3 12 22    0.73
2018   3 12 23   -0.18
2018   3 12 24   -0.67
2018   3 12 25   -0.88
2018   3 12 26   -0.03
2018   3 12 27   -0.40
2018   3 12 28    0.12
2018   3 12 29    0.50
2018   3 12 30    0.42
2018   3 12 31   -1.36
2018   3 12 32   -1.49
2018   3 12 33   -1.48
2018   3 12 34   -1.41
2018   3 12 35   -1.73
2018   3 12 36   -2.23
2018   3 12 37   -2.80
2018   3 12 38   -2.89
2018   3 12 39   -3.16
2018   3 12 40   -3.12
2018   3 12 41   -3.14
2018   3 12 42   -3.25
2018   3 12 43   -2.11
2018   3 12 44   -3.20
2018   3 12 45   -3.56
2018   3 12 46   -1.38
2018   3 12 47   -0.06
2018   3 12 48   -0.39
2018   3 12 49   -0.77
2018   3 12 50   -0.87
2018   3 12 51   -1.01
2018   3 12 52   -1.88
2018   3 12 53   -2.05
2018   3 12 54   -2.62
2018   3 12 55   -0.24
2018   3 12 56   -0.03
2018   3 12 57    1.00
2018   3 12 58    1.08
2018   3 12 59    0.96
2018   3 13  0    0.60
2018   3 13  1   -0.13
2018   3 13  2   -0.13
2018   3 13  3   -0.13
2018   3 13  4    0.13
2018   3 13  5    0.69
2018   3 13  6    1.21
2018   3 13  7    1.35
2018   3 13  8    1.33
2018   3 13  9    1.14
2018   3 13 10    1.58
2018   3 13 11    2.07
2018   3 13 12    1.46
2018   3 13 13    0.24
2018   3 13 14    0.23
2018   3 13 15    0.56
2018   3 13 16    0.06
2018   3 13 17    0.26
2018   3 13 18   -0.06
2018   3 13 19   -0.36
2018   3 13 20   -0.14
2018   3 13 21   -0.20
2018   3 13 22   -0.16
2018   3 13 23   -0.37
2018   3 13 24   -0.12
2018   3 13 25   -0.76
2018   3 13 26   -0.55
2018   3 13 27   -0.61
2018   3 13 28   -0.73
2018   3 13 29   -0.70
2018   3 13 30   -0.57
2018   3 13 31    0.41
2018   3 13 32    0.45
2018   3 13 33    0.38
2018   3 13 34    0.34
2018   3 13 35    0.28
2018   3 13 36    0.12
2018   3 13 37    0.06
2018   3 13 38    0.00
2018   3 13 39   -0.11
2018   3 13 40   -0.20
2018   3 13 41   -0.20
2018   3 13 42   -0.28
2018   3 13 43   -0.09
2018   3 13 44   -0.25
2018   3 13 45    0.27
2018   3 13 46    0.27
2018   3 13 47   -0.56
2018   3 13 48   -0.76
2018   3 13 49   -0.95
2018   3 13 50   -1.50
2018   3 13 51   -1.12
2018   3 13 52   -0.50
2018   3 13 53   -0.72
2018   3 13 54   -1.20
2018   3 13 55   -1.74
2018   3 13 56   -2.07
2018   3 13 57   -2.20
2018   3 13 58   -2.17
2018   3 13 59   -1.55
2018   3 14  0   -2.02
2018   3 14  1   -1.89
2018   3 14  2   -1.93
2018   3 14  3   -2.08
2018   3 14  4   -2.87
2018   3 14  5   -2.75
2018   3 14  6   -2.63
2018   3 14  7   -2.61
2018   3 14  8   -0.10
2018   3 14  9    2.00
2018   3 14 10    2.10
2018   3 14 11    2.38
2018   3 14 12    2.52
2018   3 14 13    2.33
2018   3 14 14    2.10
2018   3 14 15    2.13
2018   3 14 16    2.06
2018   3 14 17    2.43
2018   3 14 18    2.37
2018   3 14 19    2.49
2018   3 14 20    2.44
2018   3 14 21    2.61
2018   3 14 22    2.41
2018   3 14 23    2.44
2018   3 14 24    2.36
2018   3 14 25    2.07
2018   3 14 26    1.80
2018   3 14 27    1.24
2018   3 14 28    1.83
2018   3 14 29    1.22
2018   3 14 30    1.01
2018   3 14 31    1.14
2018   3 14 32    1.21
2018   3 14 33    1.70
2018   3 14 34    1.71
2018   3 14 35    1.80
2018   3 14 36    1.81
2018   3 14 37    1.66
2018   3 14 38    1.64
2018   3 14 39    1.38
2018   3 14 40    1.41
2018   3 14 41    1.66
2018   3 14 42    1.34
2018   3 14 43    0.96
2018   3 14 44    1.95
2018   3 14 45    1.94
2018   3 14 46    2.13
2018   3 14 47    1.90
2018   3 14 48    0.74
2018   3 14 49    0.71
2018   3 14 50    0.91
2018   3 14 51    1.21
2018   3 14 52    1.56
2018   3 14 53    1.73
2018   3 14 54    1.84
2018   3 14 55    1.87
2018   3 14 56    1.84
2018   3 14 57    1.81
2018   3 14 58    1.78
2018   3 14 59    1.76
2018   3 15  0    2.43
2018   3 15  1    2.75
2018   3 15  2    2.76
2018   3 15  3    2.79
2018   3 15  4    2.07
2018   3 15  5    1.94
2018   3 15  6    2.41
2018   3 15  7    2.46
2018   3 15  8    2.04
2018   3 15  9    2.16
2018   3 15 10    3.05
2018   3 15 11    3.36
2018   3 15 12    3.47
2018   3 15 13    3.20
2018   3 15 14    3.08
2018   3 15 15    2.73
2018   3 15 16    2.85
2018   3 15 17    2.55
2018   3 15 18    2.64
2018   3 15 19    2.21
2018   3 15 20    2.83
2018   3 15 21    2.66
2018   3 15 22    2.65
2018   3 15 23    2.69
2018   3 15 24    2.64
2018   3 15 25    2.62
2018   3 15 26    2.48
2018   3 15 27    2.48
2018   3 15 28    2.54
2018   3 15 29    2.56
2018   3 15 30    2.43
2018   3 15 31    2.50
2018   3 15 32    2.57
2018   3 15 33    2.33
2018   3 15 34    2.10
2018   3 15 35    2.40
2018   3 15 36    2.47
2018   3 15 37    2.80
2018   3 15 38    3.24
2018   3 15 39    3.25
2018   3 15 40    3.38
2018   3 15 41    3.60
2018   3 15 42    3.45
2018   3 15 43    2.80
2018   3 15 44    2.09
2018   3 15 45    2.21
2018   3 15 46    2.16
2018   3 15 47    2.34
2018   3 15 48    2.34
2018   3 15 49    2.48
2018   3 15 50    2.42
2018   3 15 51    2.54
2018   3 15 52    3.18
2018   3 15 53    3.22
2018   3 15 54    3.05
2018   3 15 55    3.03
2018   3 15 56    3.08
2018   3 15 57    3.16
2018   3 15 58    3.12
2018   3 15 59    3.21
2018   3 16  0    2.76
2018   3 16  1    2.66
2018   3 16  2    2.72
2018   3 16  3    1.42
2018   3 16  4    2.28
2018   3 16  5    2.16
2018   3 16  6    1.80
2018   3 16  7    2.18
2018   3 16  8    2.91
2018   3 16  9    2.67
2018   3 16 10    2.20
2018   3 16 11    1.27
2018   3 16 12    1.28
2018   3 16 13    2.18
2018   3 16 14    2.70
2018   3 16 15    0.81
2018   3 16 16   -0.91
2018   3 16 17   -0.73
2018   3 16 18   -0.17
2018   3 16 19   -0.35
2018   3 16 20   -0.54
2018   3 16 21   -0.29
2018   3 16 22   -0.52
2018   3 16 23   -2.12
2018   3 16 24   -1.90
2018   3 16 25   -1.64
2018   3 16 26   -1.70
2018   3 16 27   -1.65
2018   3 16 28   -1.52
2018   3 16 29   -2.07
2018   3 16 30   -1.73
2018   3 16 31   -1.79
2018   3 16 32   -1.87
2018   3 16 33   -2.10
2018   3 16 34   -2.01
2018   3 16 35   -0.58
2018   3 16 36   -0.78
2018   3 16 37   -0.60
2018   3 16 38   -0.62
2018   3 16 39   -0.60
2018   3 16 40   -0.10
2018   3 16 41   -1.17
2018   3 16 42   -2.77
2018   3 16 43   -2.72
2018   3 16 44   -1.87
2018   3 16 45   -2.73
2018   3 16 46   -2.28
2018   3 16 47   -2.25
2018   3 16 48    1.38
2018   3 16 49    1.75
2018   3 16 50    2.06
2018   3 16 51    2.66
2018   3 16 52    2.67
2018   3 16 53    2.68
2018   3 16 54    2.43
2018   3 16 55    2.52
2018   3 16 56    2.76
2018   3 16 57    2.66
2018   3 16 58    2.61
2018   3 16 59    2.77
2018   3 17  0    2.72
2018   3 17  1    2.61
2018   3 17  2    2.62
2018   3 17  3    2.82
2018   3 17  4    2.85
2018   3 17  5    2.77
2018   3 17  6    2.77
2018   3 17  7    2.85
2018   3 17  8    2.71
2018   3 17  9    2.86
2018   3 17 10    2.86
2018   3 17 11    2.90
2018   3 17 12    2.81
2018   3 17 13    2.74
2018   3 17 14    2.89
2018   3 17 15    3.01
2018   3 17 16    2.92
2018   3 17 17    2.77
2018   3 17 18    2.77
2018   3 17 19    2.89
2018   3 17 20    2.76
2018   3 17 21    2.59
2018   3 17 22    2.74
2018   3 17 23    1.50
2018   3 17 24    0.11
2018   3 17 25    1.11
2018   3 17 26    1.37
2018   3 17 27    1.67
2018   3 17 28    1.93
2018   3 17 29    1.70
2018   3 17 30    1.98
2018   3 17 31    2.14
2018   3 17 32    2.16
2018   3 17 33    2.60
2018   3 17 34    2.49
2018   3 17 35    2.15
2018   3 17 36    2.26
2018   3 17 37    2.47
2018   3 17 38    2.58
2018   3 17 39    2.47
2018   3 17 40    2.57
2018   3 17 41    2.52
2018   3 17 42    2.69
2018   3 17 43    2.69
2018   3 17 44    2.56
2018   3 17 45    2.82
2018   3 17 46    2.83
2018   3 17 47    2.65
2018   3 17 48    2.55
2018   3 17 49    2.74
2018   3 17 50    2.94
2018   3 17 51    3.43
2018   3 17 52    3.22
2018   3 17 53    2.93
2018   3 17 54    2.82
2018   3 17 55    2.87
2018   3 17 56    3.06
2018   3 17 57    3.16
2018   3 17 58    3.02
2018   3 17 59    2.90
2018   3 18  0    3.04
2018   3 18  1    2.94
2018   3 18  2    2.76
2018   3 18  3    2.90
2018   3 18  4    2.97
2018   3 18  5    3.02
2018   3 18  6    3.22
2018   3 18  7    3.42
2018   3 18  8    3.16
2018   3 18  9    2.59
2018   3 18 10    2.65
2018   3 18 11    2.72
2018   3 18 12    2.82
2018   3 18 13    2.50
2018   3 18 14    2.53
2018   3 18 15    2.63
2018   3 18 16    2.68
2018   3 18 17    2.73
2018   3 18 18    2.48
2018   3 18 19    2.31
2018   3 18 20    2.26
2018   3 18 21    2.22
2018   3 18 22    2.32
2018   3 18 23    2.30
2018   3 18 24    2.41
2018   3 18 25    2.45
2018   3 18 26    2.45
2018   3 18 27    2.48
2018   3 18 28    2.45
2018   3 18 29    2.47
2018   3 18 30    2.50
2018   3 18 31    2.36
2018   3 18 32    2.33
2018   3 18 33    2.28
2018   3 18 34    2.31
2018   3 18 35    2.46
2018   3 18 36    2.47
2018   3 18 37    2.35
2018   3 18 38    2.33
2018   3 18 39    2.31
2018   3 18 40    1.77
2018   3 18 41    1.95
2018   3 18 42    2.20
2018   3 18 43    2.47
2018   3 18 44    2.32
2018   3 18 45    2.55
2018   3 18 46    2.70
2018   3 18 47    2.68
2018   3 18 48    2.30
2018   3 18 49    1.97
2018   3 18 50    1.49
2018   3 18 51    0.99
2018   3 18 52    0.83
2018   3 18 53    0.85
2018   3 18 54    1.39
2018   3 18 55    2.08
2018   3 18 56    2.30
2018   3 18 57    2.14
2018   3 18 58    2.12
2018   3 18 59    2.36
2018   3 19  0    2.37
2018   3 19  1    2.63
2018   3 19  2    2.54
2018   3 19  3    2.37
2018   3 19  4    2.29
2018   3 19  5    2.11
2018   3 19  6    2.10
2018   3 19  7    1.85
2018   3 19  8    1.75
2018   3 19  9    2.12
2018   3 19 10    2.17
2018   3 19 11    2.18
2018   3 19 12    2.38
2018   3 19 13    2.51
2018   3 19 14    2.46
2018   3 19 15    2.50
2018   3 19 16    2.31
2018   3 19 17    2.14
2018   3 19 18    2.22
2018   3 19 19    2.16
2018   3 19 20    2.12
2018   3 19 21    2.28
2018   3 19 22    2.14
2018   3 19 23    2.00
2018   3 19 24    1.95
2018   3 19 25    2.00
2018   3 19 26    2.10
2018   3 19 27    2.00
2018   3 19 28    1.98
2018   3 19 29    2.22
2018   3 19 30    2.33
2018   3 19 31    2.28
2018   3 19 32    2.36
2018   3 19 33    2.34
2018   3 19 34    2.17
2018   3 19 35    2.32
2018   3 19 36    2.00
2018   3 19 37    2.22
2018   3 19 38    2.23
2018   3 19 39    2.11
2018   3 19 40    1.70
2018   3 19 41    1.48
2018   3 19 42    1.25
2018   3 19 43    1.60
2018   3 19 44    1.82
2018   3 19 45    1.94
2018   3 19 46    1.48
2018   3 19 47    1.68
2018   3 19 48    2.02
2018   3 19 49    2.08
2018   3 19 50    2.06
2018   3 19 51    1.92
2018   3 19 52    2.13
2018   3 19 53    1.96
2018   3 19 54    1.70
2018   3 19 55    2.13
2018   3 19 56    2.29
2018   3 19 57    2.37
2018   3 19 58    2.30
2018   3 19 59    2.23
2018   3 20  0    2.23
2018   3 20  1    2.15
2018   3 20  2    2.33
2018   3 20  3    2.20
2018   3 20  4    2.24
2018   3 20  5    2.33
2018   3 20  6    2.27
2018   3 20  7    2.28
2018   3 20  8    2.18
2018   3 20  9    2.04
2018   3 20 10    1.94
2018   3 20 11    1.84
2018   3 20 12    1.94
2018   3 20 13    1.89
2018   3 20 14    1.78
2018   3 20 15    1.73
2018   3 20 16    1.69
2018   3 20 17    1.54
2018   3 20 18    1.16
2018   3 20 19    1.42
2018   3 20 20    1.99
2018   3 20 21    2.12
2018   3 20 22    1.45
2018   3 20 23    1.43
2018   3 20 24    1.56
2018   3 20 25    1.64
2018   3 20 26    1.67
2018   3 20 27    1.49
2018   3 20 28    1.51
2018   3 20 29    1.64
2018   3 20 30    1.60
2018   3 20 31    1.54
2018   3 20 32    1.39
2018   3 20 33    1.35
2018   3 20 34    1.77
2018   3 20 35    1.78
2018   3 20 36    1.84
2018   3 20 37    2.12
2018   3 20 38    2.34
2018   3 20 39    2.30
2018   3 20 40    2.37
2018   3 20 41    2.19
2018   3 20 42    2.12
2018   3 20 43    2.13
2018   3 20 44    2.23
2018   3 20 45    2.18
2018   3 20 46    2.24
2018   3 20 47    2.29
2018   3 20 48    2.28
2018   3 20 49    2.32
2018   3 20 50    2.30
2018   3 20 51    2.33
2018   3 20 52    2.29
2018   3 20 53    2.04
2018   3 20 54    1.80
2018   3 20 55    1.78
2018   3 20 56    0.77
2018   3 20 57    0.01
2018   3 20 58    0.20
2018   3 20 59    0.40
2018   3 21  0    0.76
2018   3 21  1    1.12
2018   3 21  2    0.89
2018   3 21  3    0.75
2018   3 21  4    0.54
2018   3 21  5    0.49
2018   3 21  6    0.40
